run_id,scenario_id,control_model,trajectory_hash,expected_result,actual_result,false_allow,false_denial,stopped_at,tool_calls_completed,retries_presented,retries_executed,session_behavior,event_count
run_92a5968fc132cf6e,S09,temporal_policy,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,mixed,mixed,False,False,,12,0,0,rotated,13
run_1175092a5d55624a,S09,temporal_policy,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,mixed,mixed,False,False,,12,0,0,rotated,13
run_d13b49930324fd6e,S09,temporal_policy,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,mixed,mixed,False,False,,12,0,0,rotated,13
run_217da5116c124c22,S09,temporal_policy,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,mixed,mixed,False,False,,12,0,0,rotated,13
run_3317ba8bc1043a7c,S09,temporal_policy,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,mixed,mixed,False,False,,12,0,0,rotated,13
run_edba334401bd00e1,S09,temporal_policy,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,mixed,mixed,False,False,,12,0,0,rotated,13
run_a7cab1168c334e2b,S09,temporal_policy,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,mixed,mixed,False,False,,12,0,0,rotated,13
run_5f6621f4ab41cd72,S09,temporal_policy,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,mixed,mixed,False,False,,12,0,0,rotated,13
run_5166021787eb98a1,S10,temporal_policy,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,mixed,mixed,False,False,,5,0,0,multiple_callers,6
run_e33fee445d396b5f,S10,temporal_policy,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,mixed,mixed,False,False,,5,0,0,multiple_callers,6
run_aab4076e6f587358,S10,temporal_policy,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,mixed,mixed,False,False,,5,0,0,multiple_callers,6
run_bd48dc21751f68d7,S10,temporal_policy,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,mixed,mixed,False,False,,5,0,0,multiple_callers,6
run_e2b0e761ad84033b,S10,temporal_policy,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,mixed,mixed,False,False,,5,0,0,multiple_callers,6
run_f98de5a4d7566f3d,S10,temporal_policy,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,mixed,mixed,False,False,,5,0,0,multiple_callers,6
run_d8a0208331959c1a,S10,temporal_policy,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,mixed,mixed,False,False,,5,0,0,multiple_callers,6
run_10e99ed4c02198a0,S10,temporal_policy,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,mixed,mixed,False,False,,5,0,0,multiple_callers,6
run_0773940aedf21e13,S10,temporal_policy,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,mixed,mixed,False,False,,5,0,0,multiple_callers,6
run_85f415cd84edb872,S10,temporal_policy,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,mixed,mixed,False,False,,5,0,0,multiple_callers,6
run_ab05ba6bc62d99da,S11,temporal_policy,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,validation_error,validation_error,False,False,malformed-session,0,0,0,rotated,2
run_43bf811e74b171be,S11,temporal_policy,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,validation_error,validation_error,False,False,malformed-session,0,0,0,rotated,2
run_d1f9a51b6688afce,S11,temporal_policy,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,validation_error,validation_error,False,False,malformed-session,0,0,0,rotated,2
run_3e1713cc9fba3e39,S11,temporal_policy,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,validation_error,validation_error,False,False,malformed-session,0,0,0,rotated,2
run_e29814d603b3a485,S11,temporal_policy,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,validation_error,validation_error,False,False,malformed-session,0,0,0,rotated,2
run_edd131ef265ad7c0,S11,temporal_policy,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,validation_error,validation_error,False,False,malformed-session,0,0,0,rotated,2
run_ff30340bd0e2a8ca,S11,temporal_policy,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,validation_error,validation_error,False,False,malformed-session,0,0,0,rotated,2
run_cc2a08f0d1ebdd08,S11,temporal_policy,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,validation_error,validation_error,False,False,malformed-session,0,0,0,rotated,2
run_f1ae8f7e0ba9c9a7,S11,temporal_policy,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,validation_error,validation_error,False,False,malformed-session,0,0,0,rotated,2
run_686c9b6831b748d8,S11,temporal_policy,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,validation_error,validation_error,False,False,malformed-session,0,0,0,rotated,2
